zip_prefix,geo_lat,geo_lng,geo_state
03055,-23.54008405689883,-46.6002539321369,SP
03057,-23.540131152374624,-46.59570498750652,SP
03058,-23.53922405912052,-46.59143579156327,SP
03059,-23.539972285042406,-46.59158118971085,SP
03060,-23.53807734117798,-46.58729146973222,SP
03061,-23.54104002637195,-46.5842545202551,SP
03062,-23.54074586081134,-46.58980981959431,SP
03063,-23.530453669715538,-46.55620020996593,SP
03064,-23.53348843963872,-46.56495415084541,SP
03065,-23.53660278573488,-46.57921229297438,SP
03066,-23.53738472745108,-46.57701985457893,SP
03067,-23.537673,-46.573621984996365,SP
03068,-23.53685195752789,-46.56762247403209,SP
03069,-23.535431213716848,-46.56504121094687,SP
03070,-23.538416940879465,-46.56931533166946,SP
03071,-23.534107155433045,-46.56154451304173,SP
03072,-23.53409172300768,-46.55545912741061,SP
03073,-23.531475929222715,-46.555388838046085,SP
03074,-23.52676446101222,-46.56600247807145,SP
03076,-23.537832609443868,-46.58204797063701,SP
03077,-23.53194196947312,-46.58144783458363,SP
03080,-23.53294108465575,-46.57803969415423,SP
03081,-23.530293115182623,-46.57565256492024,SP
03084,-23.53404136940969,-46.57048869929014,SP
03085,-23.533465148767934,-46.5679511811125,SP
03086,-23.529689225085143,-46.56692372078599,SP
03087,-23.5308241992758,-46.564551750224425,SP
03088,-23.52731184179699,-46.56207954119767,SP
03089,-23.530515233971958,-46.560874950458754,SP
03090,-23.52810085567546,-46.55822429309247,SP
03101,-23.552279612816704,-46.613591754775314,SP
03102,-23.552701438253745,-46.62184286179229,SP
03103,-23.554186302801668,-46.609537602077125,SP
03104,-23.554228499999997,-46.613907,SP
03105,-23.555474496537556,-46.61980219900167,SP
03106,-23.556328554532893,-46.61484561718798,SP
03107,-23.56511331739432,-46.606990819594316,SP
03108,-23.56474592146109,-46.60937083694956,SP
03109,-23.574233766028044,-46.59777052345776,SP
03110,-23.55690614709449,-46.6075549593702,SP
03111,-23.558072306116813,-46.60586586856825,SP
03112,-23.55710906050551,-46.6044106902591,SP
03113,-23.561327933666107,-46.60224405314791,SP
03114,-23.564658034409263,-46.59626641194431,SP
03115,-23.56614114360004,-46.59333482153361,SP
03116,-23.567295210891167,-46.58710430333021,SP
03117,-23.56093866239229,-46.59312722367991,SP
03118,-23.56104831556928,-46.59509146335628,SP
03119,-23.563900891338236,-46.59517792415893,SP
03120,-23.561066294477456,-46.59644692131687,SP
03121,-23.562214532892817,-46.600915018075554,SP
03122,-23.568397334439407,-46.594926047319525,SP
03123,-23.571110933666105,-46.59295627324139,SP
03124,-23.571609373522975,-46.59098631396414,SP
03125,-23.57673525229382,-46.591006437691966,SP
03126,-23.58077681085173,-46.59210244184609,SP
03127,-23.578090951987967,-46.58834868460416,SP
03128,-23.572073904987,-46.58443814217496,SP
03129,-23.57905673910784,-46.5818689694731,SP
03130,-23.580107266720532,-46.58347552706445,SP
03131,-23.579327515119207,-46.58051330114255,SP
03132,-23.582684685442942,-46.58240955675459,SP
03133,-23.596805324652923,-46.5772172155577,SP
03134,-23.58474495679707,-46.58430283693359,SP
03135,-23.578372613379297,-46.58044256383806,SP
03136,-23.579877829447746,-46.58000877227478,SP
03137,-23.58138632445608,-46.57507665479833,SP
03138,-23.58759692255761,-46.58181527338564,SP
03139,-23.586393007213353,-46.57752368803739,SP
03140,-23.58795312851283,-46.57736332404515,SP
03141,-23.588694974464776,-46.5738018949449,SP
03142,-23.5909624612788,-46.5773482142651,SP
03143,-23.58969324604707,-46.57859586407179,SP
03144,-23.594421562582976,-46.57222007369148,SP
03145,-23.591718565915524,-46.57230747016561,SP
03146,-23.59275491701769,-46.57751392339433,SP
03147,-23.59458628587912,-46.57734709270584,SP
03149,-23.57616958246698,-46.58727586558455,SP
03150,-23.586073721622707,-46.5879331522304,SP
03151,-23.5881271305903,-46.586151837916184,SP
03152,-23.592408816456533,-46.58212866064204,SP
03153,-23.599338171244742,-46.57876904079865,SP
03154,-23.58260234000799,-46.56384809908247,SP
03155,-23.58281256854772,-46.57116631907643,SP
03156,-23.581172807663428,-46.56715675659299,SP
03157,-23.57718823731094,-46.570516850193314,SP
03158,-23.57551453259957,-46.56613999999996,SP
03159,-23.57884781127012,-46.5694277688783,SP
03160,-23.578480690701483,-46.56411987757496,SP
03161,-23.57725027484645,-46.563080019752505,SP
03162,-23.55155046717452,-46.60226718179065,SP
03163,-23.545780103525868,-46.5953765656414,SP
03164,-23.54852045129548,-46.6093393380461,SP
03165,-23.56070872522937,-46.58536311226845,SP
03166,-23.54884141326677,-46.59518233236193,SP
03167,-23.55531585498297,-46.5943762934965,SP
03168,-23.55404227061568,-46.59485318913384,SP
03169,-23.551946399745763,-46.5959258641528,SP
03170,-23.549914718564278,-46.59300201474517,SP
03171,-23.55027105107045,-46.59128995322872,SP
03172,-23.55311825728548,-46.58484949417161,SP
03173,-23.553431046627043,-46.5843843440187,SP
03174,-23.546878911449102,-46.58938932361937,SP
03175,-23.549937375108172,-46.58443022898028,SP
03176,-23.54935305107045,-46.58751047155059,SP
03177,-23.551021886202346,-46.58618073980034,SP
03178,-23.553602594269265,-46.58617358375314,SP
03179,-23.553173001384984,-46.58109130252753,SP
03180,-23.55956438412487,-46.58719591687344,SP
03181,-23.558442894252423,-46.58179773723239,SP
03182,-23.558804654452096,-46.59227849125742,SP
03183,-23.56039013155692,-46.59093302518897,SP
03184,-23.56383511014013,-46.58652617336989,SP
03185,-23.56336681736947,-46.58312135789717,SP
03186,-23.566130045419925,-46.58206228129149,SP
03187,-23.55952156657444,-46.57892119374014,SP
03188,-23.561396528449414,-46.578382622396,SP
03189,-23.56908454010617,-46.57746229931527,SP
03190,-23.564451289759933,-46.574474366467086,SP
03191,-23.569905991949916,-46.57176444240866,SP
03192,-23.57165985793082,-46.57823081295226,SP
03193,-23.57375682875526,-46.57628442783772,SP
03194,-23.56788988703906,-46.57394821510183,SP
03195,-23.56913270927345,-46.58271278671195,SP
03201,-23.59838357369149,-46.57438139884006,SP
03202,-23.602009772548914,-46.5706107124761,SP
03203,-23.60106796280802,-46.56790751276762,SP
03204,-23.595227193173283,-46.56076636913555,SP
03205,-23.60304865390383,-46.56661077352985,SP
03206,-23.598553263402312,-46.56266566250216,SP
03207,-23.600417453098824,-46.56223747085809,SP
03208,-23.60243913224942,-46.56308622377229,SP
03209,-23.60164891190283,-46.55831953205609,SP
03210,-23.601201453517177,-46.54908781571352,SP
03211,-23.60162631917597,-46.55363287330484,SP
03212,-23.60451239578164,-46.55918793228113,SP
03213,-23.60624722675859,-46.56171490521669,SP
03214,-23.608265610465104,-46.56121681161636,SP
03215,-23.60757689064575,-46.5566674299152,SP
03216,-23.608617076605675,-46.55466245129547,SP
03220,-23.60695263252354,-46.523467523053725,SP
03221,-23.592801121024483,-46.54554615035181,SP
03222,-23.584691419931875,-46.56137165306711,SP
03223,-23.58971400666509,-46.55864977629982,SP
03224,-23.59153702200528,-46.560486666945565,SP
03225,-23.58367392783772,-46.55598819677997,SP
03226,-23.59156958868079,-46.56773882448725,SP
03227,-23.585836997230032,-46.57063033181369,SP
03231,-23.650802466270463,-46.658499439206025,SP
03236,-23.58985357507646,-46.55417194561133,SP
03237,-23.59399496820805,-46.55209142714523,SP
03238,-23.5944636813723,-46.549394125310194,SP
03239,-23.597141468780624,-46.546974738963605,SP
03240,-23.59882716180968,-46.54722998112987,SP
03241,-23.600282692589175,-46.54670154045242,SP
03242,-23.59802949673051,-46.543542836661096,SP
03243,-23.59911571434356,-46.542122177217344,SP
03244,-23.602318297665775,-46.54116110150616,SP
03245,-23.603861797391644,-46.53585758589649,SP
03249,-23.601031412848418,-46.53378415161001,SP
03250,-23.605999391756594,-46.531949282892825,SP
03251,-23.6085692373045,-46.53613994318229,SP
03252,-23.60924715161729,-46.54230641864013,SP
03253,-23.606618678602327,-46.531079989728205,SP
03254,-23.61104554190951,-46.532162847553266,SP
03255,-23.600561474464772,-46.525194119581045,SP
03256,-23.609790052455427,-46.529487377459766,SP
03257,-23.60710901610016,-46.52604270953325,SP
03258,-23.610982112542573,-46.52695580245542,SP
03259,-23.6031177732414,-46.52174853497027,SP
03260,-23.60413104923649,-46.51871816015022,SP
03261,-23.586381031363597,-46.551741197198325,SP
03262,-23.58856901637429,-46.549772646748266,SP
03263,-23.589307073965607,-46.54795173362571,SP
03264,-23.59207497224308,-46.54481454454957,SP
03265,-23.59505531279932,-46.54072370468582,SP
03266,-23.598521580904844,-46.53666669240867,SP
03267,-23.60057914432454,-46.52933031196261,SP
03268,-23.59891893255525,-46.52644020920594,SP
03269,-23.599380129610207,-46.52406792973573,SP
03270,-23.60091260235952,-46.52095204524206,SP
03271,-23.600587452954596,-46.517696730019026,SP
03272,-23.601792247850415,-46.514558666527236,SP
03273,-23.577409257328572,-46.560122298632415,SP
03274,-23.579240742105014,-46.55755933262392,SP
03275,-23.585129088810685,-46.53865086511053,SP
03276,-23.57940690091753,-46.5470443344394,SP
03277,-23.58293351276761,-46.54624439272321,SP
03278,-23.58230220843673,-46.543598470858086,SP
03279,-23.58537427296727,-46.54113383574738,SP
03280,-23.58382884540368,-46.536577502077456,SP
03281,-23.5883388304928,-46.5434350588766,SP
03282,-23.59064857146978,-46.541716024842735,SP
03283,-23.5904159681434,-46.53891009922671,SP
03284,-23.587367804605016,-46.53693386081136,SP
03286,-23.590499972243077,-46.53498060935425,SP
03287,-23.59571943228113,-46.53320337676727,SP
03288,-23.59275370191585,-46.53221569233657,SP
03289,-23.595194147657082,-46.52982530682671,SP
03294,-23.594234451891793,-46.53439933716378,SP
03295,-23.58525133804609,-46.548285464885495,SP
03301,-23.54330213849616,-46.58282993158863,SP
03302,-23.54443007216227,-46.58891612683939,SP
03303,-23.545167024698507,-46.589957083126535,SP
03304,-23.5450857461913,-46.577981723570275,SP
03305,-23.546535255063777,-46.57686274854291,SP
03306,-23.543666339719522,-46.57580075340465,SP
03307,-23.546910520399337,-46.5739911401696,SP
03308,-23.54140505671049,-46.57183850652087,SP
03309,-23.546151782420843,-46.568900831900976,SP
03310,-23.542943311962603,-46.56697231986846,SP
03311,-23.54167409186911,-46.56460001249348,SP
03312,-23.54972705912052,-46.5591578104334,SP
03313,-23.54594094087947,-46.5582751751149,SP
03314,-23.54113068842245,-46.565929012494834,SP
03315,-23.54227300637664,-46.56886724923538,SP
03316,-23.542910948092825,-46.56622744102369,SP
03317,-23.54149051515917,-46.55875027935824,SP
03318,-23.54446292977097,-46.56591579892085,SP
03319,-23.544820876492544,-46.56189750360667,SP
03320,-23.54682895530619,-46.56705535720467,SP
03321,-23.547426915344243,-46.56454524785042,SP
03322,-23.548808031926193,-46.56640720809048,SP
03323,-23.54524731298675,-46.57197165654389,SP
03324,-23.551167771856427,-46.56624658312654,SP
03325,-23.552161460442086,-46.55583716139132,SP
03330,-23.54538472669783,-46.58532661209289,SP
03331,-23.545478675515763,-46.58524120407659,SP
03332,-23.55195291978764,-46.574801816954256,SP
03333,-23.55643047625651,-46.56853012614689,SP
03334,-23.553394260343893,-46.571846370102165,SP
03335,-23.554809958508848,-46.569066056336226,SP
03336,-23.55377060560334,-46.564152750000005,SP
03337,-23.5554593052975,-46.56250633736248,SP
03338,-23.559305218420043,-46.56096583945973,SP
03340,-23.57040500068578,-46.55150716719572,SP
03342,-23.5615966758022,-46.56312274864303,SP
03343,-23.55969513351698,-46.56974506710258,SP
03344,-23.558794596168287,-46.57495025367879,SP
03345,-23.57327718926195,-46.56298016985977,SP
03346,-23.559718918262043,-46.57129674644499,SP
03347,-23.563198677813347,-46.5666503456664,SP
03348,-23.565722484736558,-46.56228835873388,SP
03349,-23.567368436574057,-46.561670691599474,SP
03350,-23.56988230054742,-46.566431124761934,SP
03351,-23.57199102637195,-46.5648708589579,SP
03355,-23.561111210658424,-46.55359364503901,SP
03356,-23.56705512685216,-46.54226295045876,SP
03357,-23.5651841798411,-46.55576713836263,SP
03358,-23.565331398860003,-46.5503091448728,SP
03359,-23.56692283236194,-46.54726516403139,SP
03360,-23.569351574528195,-46.54232710961854,SP
03361,-23.57455677047144,-46.53041401027178,SP
03362,-23.565205875382304,-46.54358417485143,SP
03363,-23.56221632445608,-46.53888007660566,SP
03364,-23.565145794279665,-46.537832223772284,SP
03365,-23.570035606440072,-46.53726685722956,SP
03366,-23.564262803220032,-46.534587734592336,SP
03367,-23.56913759282677,-46.53515451165677,SP
03370,-23.569781806806176,-46.5592875603667,SP
03371,-23.56561554825158,-46.558430710712976,SP
03372,-23.570434806682886,-46.55604339620001,SP
03373,-23.57336684800332,-46.55300372745108,SP
03374,-23.58546299972587,-46.5336078365312,SP
03375,-23.57404299787478,-46.54882383014024,SP
03376,-23.57715303497028,-46.54468780613422,SP
03377,-23.575449467943912,-46.54265940605341,SP
03378,-23.57105351276761,-46.542314412502165,SP
03379,-23.57585532722604,-46.537505926452745,SP
03380,-23.575981127950243,-46.53324511296094,SP
03381,-23.577600614490144,-46.53288415958798,SP
03382,-23.58004481127011,-46.53092001679266,SP
03383,-23.582459419931883,-46.530173902302494,SP
03384,-23.578103246216948,-46.52299964210473,SP
03385,-23.58249240581544,-46.525224546627044,SP
03386,-23.58374197807145,-46.52995449194992,SP
03387,-23.58584695115125,-46.52938277699232,SP
03388,-23.588259129335228,-46.529960257213354,SP
03389,-23.590327547319536,-46.52791982653355,SP
03390,-23.592306489035725,-46.5257516274436,SP
03401,-23.548630987232386,-46.554234482312836,SP
03402,-23.54029910297761,-46.55267675214958,SP
03403,-23.54454935858908,-46.545724933394155,SP
03404,-23.53748436691386,-46.55436329877663,SP
03405,-23.53866572548918,-46.54924937662306,SP
03406,-23.54151090813089,-46.54558788995325,SP
03407,-23.54354994809283,-46.55151960480172,SP
03408,-23.546209596305935,-46.55301970789138,SP
03409,-23.546691843326215,-46.55053540958798,SP
03410,-23.551660917565947,-46.55179051442671,SP
03411,-23.547455769634727,-46.54778488550986,SP
03412,-23.55515841825844,-46.55106766403139,SP
03413,-23.554452237578637,-46.54746075382302,SP
03414,-23.560883109354247,-46.548843212880136,SP
03415,-23.560398020452972,-46.544837637434505,SP
03416,-23.560454116567616,-46.55083283666111,SP
03417,-23.539685940879476,-46.54635608021235,SP
03420,-23.54905179739165,-46.54498452331353,SP
03421,-23.55171571357262,-46.54512703052689,SP
03422,-23.55455495697963,-46.54379610990252,SP
03423,-23.552295370246412,-46.542205940951575,SP
03424,-23.552512067026377,-46.54118827553522,SP
03425,-23.55652671162504,-46.53985535664208,SP
03426,-23.552032416180964,-46.537461445322876,SP
03427,-23.552163597005,-46.53647763711117,SP
03428,-23.553856382739887,-46.538729350265434,SP
03429,-23.55307132944774,-46.534050102068775,SP
03430,-23.550122672872494,-46.53669200216893,SP
03431,-23.54953451762937,-46.54078188711117,SP
03432,-23.558084973772285,-46.53678016659933,SP
03433,-23.560559135581965,-46.534448475087515,SP
03434,-23.558867261310517,-46.53262896419299,SP
03435,-23.559680839575293,-46.531173266374296,SP
03436,-23.559372262277133,-46.531588322090165,SP
03437,-23.558595532748583,-46.52914110126811,SP
03438,-23.558979719400995,-46.52722660130416,SP
03440,-23.544648492094144,-46.54253757646144,SP
03441,-23.54681604607879,-46.53634854607877,SP
03442,-23.54376624063706,-46.54091592062437,SP
03443,-23.54403294033121,-46.53638080099833,SP
03444,-23.545337595331567,-46.5340512153836,SP
03445,-23.548805456038203,-46.52860928018063,SP
03446,-23.550981013878467,-46.529968232586974,SP
03447,-23.55320448542905,-46.52527109186912,SP
03448,-23.553499809048414,-46.5230924635005,SP
03449,-23.55572441224121,-46.52161348792487,SP
03450,-23.554877060505504,-46.51876777477062,SP
03451,-23.558637305466345,-46.51966059291495,SP
03452,-23.56809040215828,-46.50981213099433,SP
03453,-23.56369569145126,-46.51448156462939,SP
03454,-23.56314952706443,-46.512901408967615,SP
03455,-23.565573136274452,-46.50971186802472,SP
03456,-23.569890994688556,-46.50673975927421,SP
03460,-23.564652963204427,-46.51778432292687,SP
03461,-23.56972517425462,-46.52542542415,SP
03462,-23.57383196678699,-46.52762275867045,SP
03463,-23.572842144854032,-46.531721282695635,SP
03470,-23.568369841052455,-46.52214825721335,SP
03471,-23.56428872384441,-46.51904534753631,SP
03472,-23.575014760603583,-46.52248323952327,SP
03474,-23.572296895507503,-46.51511003876939,SP
03475,-23.575126793366607,-46.51652120566676,SP
03476,-23.57146358639663,-46.510949028791615,SP
03477,-23.568815420480146,-46.51205478799173,SP
03478,-23.571570021603165,-46.51335015168214,SP
03479,-23.574650029141903,-46.50783695490215,SP
03480,-23.578533515595254,-46.50726211296093,SP
03490,-23.555870102132065,-46.51652249811876,SP
03501,-23.533448313301733,-46.54027293981236,SP
03502,-23.53658000805008,-46.54352808451151,SP
03503,-23.53664152039933,-46.54159652622772,SP
03504,-23.53877907744238,-46.53850883971953,SP
03505,-23.534226785734884,-46.53808124562872,SP
03506,-23.539044824311848,-46.53553115459632,SP
03507,-23.53781705190717,-46.53837089064575,SP
03508,-23.533355284205676,-46.5329695022217,SP
03509,-23.536115737722856,-46.529225035807,SP
03510,-23.53887365667379,-46.53071395475792,SP
03511,-23.534804735212703,-46.52737625624673,SP
03512,-23.539568857060438,-46.526599325696836,SP
03513,-23.534514,-46.52324972002136,SP
03514,-23.535045041635392,-46.52052953531651,SP
03515,-23.53970166694557,-46.53183299049282,SP
03516,-23.542015798776635,-46.52566089439664,SP
03517,-23.543475856930534,-46.52814165223038,SP
03518,-23.544413471132223,-46.52436372175601,SP
03519,-23.54677809472864,-46.52280423241673,SP
03520,-23.547318332976886,-46.52155376768715,SP
03521,-23.54769739716661,-46.519144185117774,SP
03522,-23.54866505912053,-46.51890829600668,SP
03523,-23.549529939494484,-46.516425102833374,SP
03524,-23.548379456284515,-46.51414832833689,SP
03525,-23.550946983625714,-46.51377076824974,SP
03526,-23.554193751601325,-46.50507965743839,SP
03527,-23.5445072830214,-46.52958694024806,SP
03530,-23.538886538302837,-46.520095510271766,SP
03531,-23.54109707522069,-46.51821578864909,SP
03532,-23.54195119539498,-46.51480485137628,SP
03533,-23.54394711019097,-46.51740469900167,SP
03534,-23.54637371065843,-46.50877523910784,SP
03535,-23.54721463737398,-46.50324897562567,SP
03540,-23.535443956149585,-46.498719911942146,SP
03541,-23.53586681707153,-46.517855449993824,SP
03542,-23.531429419931882,-46.51618034574991,SP
03543,-23.535158814876795,-46.515076055109816,SP
03544,-23.532035369279797,-46.50988327171218,SP
03545,-23.533167059668795,-46.512202493767575,SP
03546,-23.535511752986302,-46.50957080627846,SP
03547,-23.53841788343238,-46.512362988963616,SP
03548,-23.540810657510512,-46.51220900138498,SP
03550,-23.53092873105776,-46.50688497169482,SP
03551,-23.53291257063176,-46.50333578331635,SP
03552,-23.535839220930207,-46.504021767413015,SP
03553,-23.534629815987643,-46.50635562753189,SP
03554,-23.538359210932555,-46.50664480099833,SP
03555,-23.538331283513187,-46.49858143019135,SP
03556,-23.53953782292687,-46.50042190313922,SP
03557,-23.541702061197995,-46.50560637212186,SP
03558,-23.543952904524204,-46.50170884041202,SP
03559,-23.547397159587977,-46.502572217179306,SP
03560,-23.54816997557563,-46.500215435123195,SP
03561,-23.548182245591633,-46.49505665568827,SP
03562,-23.5448396559813,-46.49733676568181,SP
03563,-23.546922341394897,-46.4914473239656,SP
03564,-23.53526522231519,-46.497580438802,SP
03565,-23.53878342735371,-46.4948516575105,SP
03566,-23.54073636303304,-46.492879814184306,SP
03567,-23.53909404662705,-46.48892073619365,SP
03568,-23.5421062178718,-46.48449763988115,SP
03569,-23.542412825148574,-46.490706403413355,SP
03570,-23.566642758396327,-46.487620556336225,SP
03571,-23.56948588313229,-46.48563275166029,SP
03572,-23.57516623535694,-46.4965872536788,SP
03573,-23.560313217871787,-46.50914934518004,SP
03574,-23.554830048848743,-46.51204677047144,SP
03575,-23.556704794059105,-46.50743201276761,SP
03576,-23.552831273385628,-46.50825324424374,SP
03577,-23.55354379294825,-46.50284857403772,SP
03578,-23.558857003750905,-46.50439024614976,SP
03579,-23.56341601748514,-46.49597141909516,SP
03580,-23.55329602553521,-46.49991048542904,SP
03581,-23.55602382209016,-46.50012257271054,SP
03582,-23.55793679822837,-46.49722705023374,SP
03583,-23.55762412461769,-46.49417743865776,SP
03584,-23.56022602553523,-46.486680543020356,SP
03585,-23.56565346572221,-46.49155818151653,SP
03586,-23.556657205788905,-46.48867468378657,SP
03587,-23.55590411947656,-46.48708312795026,SP
03588,-23.558093324311848,-46.48764421925868,SP
03589,-23.551832860118857,-46.48618244171618,SP
03590,-23.54623202109181,-46.48308666694558,SP
03591,-23.5503083982223,-46.48032784265229,SP
03601,-23.514558536794716,-46.5210894733524,SP
03602,-23.527142261310516,-46.55296753124813,SP
03603,-23.524037769634724,-46.54991496468348,SP
03604,-23.524125677409124,-46.551072341941214,SP
03605,-23.521211518177623,-46.54977122277547,SP
03606,-23.522611358589643,-46.54739635283337,SP
03607,-23.520686374141555,-46.54415251595592,SP
03608,-23.51639272522938,-46.54339087330483,SP
03609,-23.516060709965938,-46.5420845193606,SP
03610,-23.520577162201285,-46.539568461697165,SP
03611,-23.519452190951583,-46.537648747850426,SP
03612,-23.51729812101102,-46.535803926308525,SP
03613,-23.519394559314325,-46.53372334347044,SP
03614,-23.517853491257423,-46.53144110156397,SP
03615,-23.517560503750904,-46.52986410935426,SP
03616,-23.518638450458763,-46.52792064931621,SP
03617,-23.518411787027446,-46.525808548502496,SP
03618,-23.51620326824373,-46.52209517638062,SP
03619,-23.513056681323164,-46.51664968571799,SP
03620,-23.511015730059302,-46.50892108526932,SP
03621,-23.520223446015358,-46.52244007524955,SP
03622,-23.520655044756083,-46.519160655216695,SP
03623,-23.51854522370017,-46.51589903788448,SP
03624,-23.51507283597966,-46.514858461260175,SP
03625,-23.515974911737565,-46.51199304302037,SP
03626,-23.512735889072346,-46.50959168913392,SP
03627,-23.51114882653356,-46.50532094171618,SP
03630,-23.53257143591436,-46.54970048693182,SP
03631,-23.53016458449212,-46.551152799065925,SP
03632,-23.52770504385709,-46.549672594101146,SP
03633,-23.52959027699232,-46.54604260568839,SP
03634,-23.52524840022503,-46.54709810990627,SP
03635,-23.522460847481145,-46.533516362694456,SP
03636,-23.52275288966864,-46.5306581436243,SP
03637,-23.525794089647405,-46.54405435414623,SP
03638,-23.528686054677124,-46.541645032613104,SP
03639,-23.525887473772286,-46.54029481845681,SP
03640,-23.531680729384323,-46.54299782292687,SP
03641,-23.528524389953255,-46.53622015494257,SP
03642,-23.52691955092622,-46.53532113197527,SP
03643,-23.528418575607716,-46.53430847745109,SP
03644,-23.52530299560913,-46.53333900733902,SP
03645,-23.52482586150384,-46.53203257562471,SP
03646,-23.52428051276761,-46.52994296169716,SP
03647,-23.524500635581973,-46.527552226269876,SP
03648,-23.524847039584625,-46.52535706855559,SP
03649,-23.527916968636397,-46.52435941993189,SP
03650,-23.527079999999998,-46.5224421895666,SP
03651,-23.526969103497045,-46.51959848851452,SP
03652,-23.51304385388467,-46.50426294332322,SP
03653,-23.517544095930027,-46.510060506806546,SP
03654,-23.525103133365025,-46.517596219721725,SP
03655,-23.52551477827242,-46.513893895826776,SP
03656,-23.525498287907432,-46.509571932973614,SP
03657,-23.527202888424043,-46.50418226181159,SP
03658,-23.528280481982698,-46.49966540783343,SP
03659,-23.521412529978626,-46.51088788703906,SP
03660,-23.522749239800333,-46.50679016007847,SP
03661,-23.523935165416365,-46.50359131727629,SP
03662,-23.52259269830917,-46.5005722092098,SP
03663,-23.524293324628417,-46.50088792798197,SP
03664,-23.524813718016013,-46.49822728587911,SP
03665,-23.526327514989312,-46.49676762307867,SP
03666,-23.529182249235397,-46.495686750764605,SP
03667,-23.53204714071786,-46.49601786456226,SP
03668,-23.534068615182637,-46.48801691042463,SP
03669,-23.53160364210284,-46.49171129724742,SP
03670,-23.517448674075844,-46.50689725659299,SP
03671,-23.517118155604265,-46.50359038835194,SP
03672,-23.516289487232385,-46.50269157465809,SP
03673,-23.51455395920133,-46.50187356223674,SP
03674,-23.518459534970276,-46.50046636656761,SP
03675,-23.519334384124875,-46.49724357285476,SP
03676,-23.51771343075192,-46.493187304677136,SP
03677,-23.51590851624439,-46.49460199999996,SP
03678,-23.517237467029968,-46.48993605467713,SP
03679,-23.51950771476205,-46.48890312392521,SP
03680,-23.523922477378964,-46.48957484984709,SP
03681,-23.52185587718564,-46.48616823723239,SP
03682,-23.51900805828381,-46.482058687624544,SP
03683,-23.521738300998337,-46.48227537829649,SP
03685,-23.52377256527157,-46.47854706155314,SP
03687,-23.52644081958904,-46.48630935345376,SP
03688,-23.527475078630637,-46.483370916180974,SP
03689,-23.52945886253272,-46.48172831640601,SP
03690,-23.528437244936224,-46.47859222807146,SP
03691,-23.53427773688614,-46.483931310286145,SP
03692,-23.53348037654871,-46.48016238316913,SP
03693,-23.532052383938815,-46.47661155008949,SP
03694,-23.532730842215358,-46.47473002631366,SP
03695,-23.520493162646407,-46.49813348320734,SP
03701,-23.51299004413122,-46.55062107126777,SP
03702,-23.51633441909516,-46.54744111705809,SP
03703,-23.514522244851364,-46.55089330753211,SP
03704,-23.51005387483404,-46.55250584085751,SP
03707,-23.50714024340701,-46.543290158986906,SP
03710,-23.51183654000024,-46.54906348251485,SP
03711,-23.506110744861555,-46.53073952715679,SP
03712,-23.506614,-46.527699512209615,SP
03713,-23.510443574785057,-46.545527750072104,SP
03714,-23.50783397668647,-46.54063762205849,SP
03715,-23.506665135287683,-46.53772836511052,SP
03716,-23.50472551901435,-46.53390807644448,SP
03717,-23.49984769324233,-46.523254243407,SP
03718,-23.498660891482466,-46.52937216616037,SP
03720,-23.502466414651753,-46.530131526920215,SP
03721,-23.502504376402275,-46.52396918262738,SP
03725,-23.499545409978776,-46.5194138057353,SP
03726,-23.50063490840948,-46.51611973688614,SP
03727,-23.502573844294,-46.51281171288013,SP
03728,-23.502558665325736,-46.509970285590654,SP
03729,-23.50141993643143,-46.50506210672887,SP
03730,-23.51252870774424,-46.5446602821282,SP
03731,-23.510935341104506,-46.5367629865399,SP
03732,-23.51180908520401,-46.53318549194992,SP
03733,-23.51001658673321,-46.52870721756905,SP
03734,-23.51065741993188,-46.52516254443722,SP
03735,-23.509840243407016,-46.52173232139765,SP
03736,-23.507863071614008,-46.51611918629946,SP
03737,-23.509183924327345,-46.51222849801542,SP
03738,-23.50752226672053,-46.5073156363986,SP
03739,-23.51413688980902,-46.54714816403137,SP
03755,-23.50985527782904,-46.50113922959044,SP
03756,-23.506538532056094,-46.50383252164007,SP
03757,-23.50732710236526,-46.4971163304032,SP
03758,-23.50350626533556,-46.500037864110894,SP
03759,-23.503585725229385,-46.49221703351319,SP
03801,-23.503104958782973,-46.49024273604943,SP
03802,-23.504412813765946,-46.48566906311747,SP
03803,-23.494278572854753,-46.48738520129548,SP
03804,-23.49901135775293,-46.48301004717532,SP
03805,-23.50502938135492,-46.48021037039062,SP
03806,-23.498521523169288,-46.47751057507645,SP
03807,-23.49936739661836,-46.473125500144235,SP
03808,-23.494171625728548,-46.474881749999994,SP
03809,-23.490514739107848,-46.47725188181562,SP
03810,-23.48792393366611,-46.471751565497165,SP
03811,-23.4908748436528,-46.482517246739576,SP
03812,-23.492559953329224,-46.46833199999999,SP
03813,-23.488166129047897,-46.46938132278263,SP
03814,-23.48911948710249,-46.48569040817299,SP
03816,-23.4874129977783,-46.488697918330544,SP
03817,-23.492108129354868,-46.49212026810552,SP
03818,-23.496880159313847,-46.49429458153949,SP
03819,-23.50021990259096,-46.49757079961335,SP
03820,-23.49585216902305,-46.50247661157595,SP
03821,-23.491422931732863,-46.50280828642738,SP
03822,-23.500206733279462,-46.49444125090882,SP
03823,-23.485863085622373,-46.492751184430716,SP
03827,-23.4835303297362,-46.48645524400917,SP
03828,-23.48190971549766,-46.494921693173296,SP
